insert	id	family	superfamily	suborder	class	problem
FBti0062978	BS	BS	non-LTR	non-LTR	RNA	0
FBti0063922	BS	BS	non-LTR	non-LTR	RNA	0
FBti0064059	BS	BS	non-LTR	non-LTR	RNA	0
FBti0064231	BS	BS	non-LTR	non-LTR	RNA	0
BS3	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0059862	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060022	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060450	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060452	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060453	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060454	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060597	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060599	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0060935	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0061065	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0061438	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0061439	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0061459	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0061721	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0062213	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0062236	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0062367	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0062385	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0062433	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0062670	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0062853	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0063173	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0063175	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0063451	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0063924	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0063941	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0064112	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0064113	BS3	BS	non-LTR	non-LTR	RNA	0
FBti0064115	BS3	BS	non-LTR	non-LTR	RNA	0
BS4	BS4	BS	non-LTR	non-LTR	RNA	0
FBti0063104	BS4	BS	non-LTR	non-LTR	RNA	0
DMBARI1	Bari1	Bari	TIR	TIR	DNA	0
FBti0018880	Bari1	Bari	TIR	TIR	DNA	0
FBti0019099	Bari1	Bari	TIR	TIR	DNA	0
FBti0019400	Bari1	Bari	TIR	TIR	DNA	0
FBti0019419	Bari1	Bari	TIR	TIR	DNA	0
FBti0019499	Bari1	Bari	TIR	TIR	DNA	0
FBti0064232	Bari1	Bari	TIR	TIR	DNA	0
AF541951	Bari2	Bari	TIR	TIR	DNA	0
FBti0019843	Bari2	Bari	TIR	TIR	DNA	0
FBti0019878	Bari2	Bari	TIR	TIR	DNA	0
FBti0020303	Bari2	Bari	TIR	TIR	DNA	0
FBti0020436	Bari2	Bari	TIR	TIR	DNA	0
FBti0062420	Bari2	Bari	TIR	TIR	DNA	0
DMU89994	Burdock	Burdock	LTR	LTR	RNA	0
FBti0018881	Burdock	Burdock	LTR	LTR	RNA	0
FBti0018882	Burdock	Burdock	LTR	LTR	RNA	0
FBti0018883	Burdock	Burdock	LTR	LTR	RNA	0
FBti0018884	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019119	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019128	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019132	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019236	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019283	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019305	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019408	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019593	Burdock	Burdock	LTR	LTR	RNA	0
FBti0019626	Burdock	Burdock	LTR	LTR	RNA	0
FBti0060868	Burdock	Burdock	LTR	LTR	RNA	0
FBti0061325	Burdock	Burdock	LTR	LTR	RNA	0
FBti0061326	Burdock	Burdock	LTR	LTR	RNA	0
FBti0061637	Burdock	Burdock	LTR	LTR	RNA	0
FBti0062106	Burdock	Burdock	LTR	LTR	RNA	0
FBti0062108	Burdock	Burdock	LTR	LTR	RNA	0
FBti0062170	Burdock	Burdock	LTR	LTR	RNA	0
FBti0062382	Burdock	Burdock	LTR	LTR	RNA	0
FBti0062383	Burdock	Burdock	LTR	LTR	RNA	0
CIRC	Circe	Circe	LTR	LTR	RNA	0
FBti0018885	Circe	Circe	LTR	LTR	RNA	0
FBti0018886	Circe	Circe	LTR	LTR	RNA	0
FBti0060387	Circe	Circe	LTR	LTR	RNA	0
FBti0061154	Circe	Circe	LTR	LTR	RNA	0
FBti0062949	Circe	Circe	LTR	LTR	RNA	0
DMCR1A	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018887	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018888	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018889	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018890	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018891	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018892	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018893	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018894	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018896	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018897	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018898	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019203	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019215	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019293	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019331	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019482	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019483	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019514	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019517	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019519	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019700	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0019886	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020079	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020151	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020161	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020168	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020192	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020202	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020213	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020221	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020222	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020234	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020236	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020253	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020270	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020272	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020281	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020287	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020288	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0020450	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059635	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059636	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059652	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059653	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059655	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059657	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059668	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059682	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059683	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059741	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059742	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059761	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0059764	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060052	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060053	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060056	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060319	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060358	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060470	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060471	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060472	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060480	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060481	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060482	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060483	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060508	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060614	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060615	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060617	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060618	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060619	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060620	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060621	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060622	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060623	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060630	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060631	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060632	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060869	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060890	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060894	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060895	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0060970	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061072	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061337	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061339	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061343	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061436	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061437	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061715	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061717	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061759	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061761	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061764	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061765	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061768	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061771	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061773	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061775	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061776	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061795	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061979	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061988	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0061990	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062133	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062374	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062387	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062415	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062416	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062417	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062418	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062435	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062467	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062472	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062473	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062631	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062632	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062633	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062694	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062700	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062838	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0062872	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063070	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063083	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063086	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063089	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063090	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063092	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063206	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063228	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063538	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063742	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063800	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063956	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063963	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063964	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063965	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063967	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063969	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063970	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0063971	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064094	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064095	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064100	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064119	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064123	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064125	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064127	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064154	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064256	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064286	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0064312	Cr1a	Cr1a	non-LTR	non-LTR	RNA	0
FBti0018899	DM88	Dm88	LTR	LTR	RNA	0
FBti0020345	DM88	Dm88	LTR	LTR	RNA	0
DM88	Dm88	Dm88	LTR	LTR	RNA	0
FBti0018900	Dm88	Dm88	LTR	LTR	RNA	0
FBti0020330	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059720	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059721	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059722	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059723	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059724	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059725	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059750	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059751	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059752	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059753	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059754	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059755	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059756	Dm88	Dm88	LTR	LTR	RNA	0
FBti0059757	Dm88	Dm88	LTR	LTR	RNA	0
FBti0060256	Dm88	Dm88	LTR	LTR	RNA	0
FBti0060258	Dm88	Dm88	LTR	LTR	RNA	0
FBti0060260	Dm88	Dm88	LTR	LTR	RNA	0
FBti0060261	Dm88	Dm88	LTR	LTR	RNA	0
FBti0060263	Dm88	Dm88	LTR	LTR	RNA	0
FBti0060670	Dm88	Dm88	LTR	LTR	RNA	0
FBti0060671	Dm88	Dm88	LTR	LTR	RNA	0
FBti0061043	Dm88	Dm88	LTR	LTR	RNA	0
FBti0061510	Dm88	Dm88	LTR	LTR	RNA	0
FBti0061547	Dm88	Dm88	LTR	LTR	RNA	0
FBti0061827	Dm88	Dm88	LTR	LTR	RNA	0
FBti0062647	Dm88	Dm88	LTR	LTR	RNA	0
FBti0062913	Dm88	Dm88	LTR	LTR	RNA	0
DMW1DOC	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0018901	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0018902	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0018903	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0018904	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0018905	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019058	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019084	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019125	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019137	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019141	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019157	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019166	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019172	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019186	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019198	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019199	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019200	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019321	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019326	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019367	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019377	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019412	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019417	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019428	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019429	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019430	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019470	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019534	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019583	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019589	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0019778	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020029	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020039	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020046	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020053	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020054	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020077	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020081	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020087	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020095	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020111	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020123	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020140	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020152	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020159	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020163	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020164	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020196	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020204	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0020212	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0059646	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0059713	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0059735	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0059794	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0060203	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0060436	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0060437	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0060540	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0061327	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0061328	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0061398	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0061399	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0061639	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0062399	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0062401	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0063923	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0063925	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0064051	Doc	Doc	non-LTR	non-LTR	RNA	0
FBti0060032	Doc2	Doc	non-LTR	non-LTR	RNA	0
FBti0060948	Doc2	Doc	non-LTR	non-LTR	RNA	0
FBti0061828	Doc2	Doc	non-LTR	non-LTR	RNA	0
FBti0062059	Doc2	Doc	non-LTR	non-LTR	RNA	0
FBti0062333	Doc2	Doc	non-LTR	non-LTR	RNA	0
FBti0063240	Doc2	Doc	non-LTR	non-LTR	RNA	0
DOC2	Doc2-element	Doc	non-LTR	non-LTR	RNA	0
FBti0018906	Doc2-element	Doc	non-LTR	non-LTR	RNA	0
FBti0019260	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0019269	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0019515	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0019907	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0060891	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0061007	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0061430	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0061898	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0061900	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0061903	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0061906	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0062069	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0063204	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0063697	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0063753	Doc3	Doc	non-LTR	non-LTR	RNA	0
FBti0064310	Doc3	Doc	non-LTR	non-LTR	RNA	0
DOC3	Doc3-element	Doc	non-LTR	non-LTR	RNA	0
FBti0018907	Doc3-element	Doc	non-LTR	non-LTR	RNA	0
FBti0018908	Doc3-element	Doc	non-LTR	non-LTR	RNA	0
FBti0018909	Doc3-element	Doc	non-LTR	non-LTR	RNA	0
FBti0019908	Doc3-element	Doc	non-LTR	non-LTR	RNA	0
FBti0020259	Doc3-element	Doc	non-LTR	non-LTR	RNA	0
FBti0060536	Doc4	Doc	non-LTR	non-LTR	RNA	0
FBti0060616	Doc4	Doc	non-LTR	non-LTR	RNA	0
FBti0061694	Doc4	Doc	non-LTR	non-LTR	RNA	0
FBti0061976	Doc4	Doc	non-LTR	non-LTR	RNA	0
FBti0062458	Doc4	Doc	non-LTR	non-LTR	RNA	0
FBti0063057	Doc4	Doc	non-LTR	non-LTR	RNA	0
FBti0063961	Doc4	Doc	non-LTR	non-LTR	RNA	0
DOC4	Doc4-element	Doc	non-LTR	non-LTR	RNA	0
FBti0018911	F	F-element	non-LTR	non-LTR	RNA	0
FBti0018912	F	F-element	non-LTR	non-LTR	RNA	0
FBti0018913	F	F-element	non-LTR	non-LTR	RNA	0
FBti0018914	F	F-element	non-LTR	non-LTR	RNA	0
FBti0018915	F	F-element	non-LTR	non-LTR	RNA	0
FBti0018916	F	F-element	non-LTR	non-LTR	RNA	0
FBti0018917	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019054	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019104	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019156	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019160	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019170	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019190	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019191	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019280	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019296	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019336	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019373	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019382	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019385	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019389	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019392	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019397	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019398	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019401	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019407	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019492	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019747	F	F-element	non-LTR	non-LTR	RNA	0
FBti0019880	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020023	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020060	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020105	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020109	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020115	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020148	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020160	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020195	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020263	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020265	F	F-element	non-LTR	non-LTR	RNA	0
FBti0020453	F	F-element	non-LTR	non-LTR	RNA	0
FBti0059642	F	F-element	non-LTR	non-LTR	RNA	0
FBti0059770	F	F-element	non-LTR	non-LTR	RNA	0
FBti0059831	F	F-element	non-LTR	non-LTR	RNA	0
